comunidad,provincia,year,Tipo,numero,Textbox6,Textbox7,numero1
"Murcia, Región de",Murcia,2022,Heridos hospitalizados,288,"Subtotal Murcia, Región de",288,8.502
"Murcia, Región de",Murcia,2022,Total víctimas,4.350,"Subtotal Murcia, Región de",4.350,129.576
"Navarra, Comunidad Foral de",Navarra,2011,Nº de accidentes con víctimas,392,"Subtotal Navarra, Comunidad Foral de",392,83.027
"Navarra, Comunidad Foral de",Navarra,2011,Víctimas mortales,28,"Subtotal Navarra, Comunidad Foral de",28,2.060
"Navarra, Comunidad Foral de",Navarra,2011,Heridos hospitalizados,98,"Subtotal Navarra, Comunidad Foral de",98,11.347
"Navarra, Comunidad Foral de",Navarra,2011,Total víctimas,564,"Subtotal Navarra, Comunidad Foral de",564,117.687
"Navarra, Comunidad Foral de",Navarra,2012,Nº de accidentes con víctimas,391,"Subtotal Navarra, Comunidad Foral de",391,83.115
"Navarra, Comunidad Foral de",Navarra,2012,Víctimas mortales,44,"Subtotal Navarra, Comunidad Foral de",44,1.903
"Navarra, Comunidad Foral de",Navarra,2012,Heridos hospitalizados,86,"Subtotal Navarra, Comunidad Foral de",86,10.444
"Navarra, Comunidad Foral de",Navarra,2012,Total víctimas,584,"Subtotal Navarra, Comunidad Foral de",584,117.793
"Navarra, Comunidad Foral de",Navarra,2013,Nº de accidentes con víctimas,396,"Subtotal Navarra, Comunidad Foral de",396,89.519
"Navarra, Comunidad Foral de",Navarra,2013,Víctimas mortales,31,"Subtotal Navarra, Comunidad Foral de",31,1.680
"Navarra, Comunidad Foral de",Navarra,2013,Heridos hospitalizados,102,"Subtotal Navarra, Comunidad Foral de",102,10.086
"Navarra, Comunidad Foral de",Navarra,2013,Total víctimas,601,"Subtotal Navarra, Comunidad Foral de",601,126.400
"Navarra, Comunidad Foral de",Navarra,2014,Nº de accidentes con víctimas,457,"Subtotal Navarra, Comunidad Foral de",457,91.570
"Navarra, Comunidad Foral de",Navarra,2014,Víctimas mortales,41,"Subtotal Navarra, Comunidad Foral de",41,1.688
"Navarra, Comunidad Foral de",Navarra,2014,Heridos hospitalizados,92,"Subtotal Navarra, Comunidad Foral de",92,9.574
"Navarra, Comunidad Foral de",Navarra,2014,Total víctimas,644,"Subtotal Navarra, Comunidad Foral de",644,128.320
"Navarra, Comunidad Foral de",Navarra,2015,Nº de accidentes con víctimas,450,"Subtotal Navarra, Comunidad Foral de",450,97.756
"Navarra, Comunidad Foral de",Navarra,2015,Víctimas mortales,26,"Subtotal Navarra, Comunidad Foral de",26,1.689
"Navarra, Comunidad Foral de",Navarra,2015,Heridos hospitalizados,112,"Subtotal Navarra, Comunidad Foral de",112,9.495
"Navarra, Comunidad Foral de",Navarra,2015,Total víctimas,612,"Subtotal Navarra, Comunidad Foral de",612,136.144
"Navarra, Comunidad Foral de",Navarra,2016,Nº de accidentes con víctimas,731,"Subtotal Navarra, Comunidad Foral de",731,102.362
"Navarra, Comunidad Foral de",Navarra,2016,Víctimas mortales,26,"Subtotal Navarra, Comunidad Foral de",26,1.810
"Navarra, Comunidad Foral de",Navarra,2016,Heridos hospitalizados,136,"Subtotal Navarra, Comunidad Foral de",136,9.755
"Navarra, Comunidad Foral de",Navarra,2016,Total víctimas,970,"Subtotal Navarra, Comunidad Foral de",970,142.200
"Navarra, Comunidad Foral de",Navarra,2017,Nº de accidentes con víctimas,872,"Subtotal Navarra, Comunidad Foral de",872,102.233
"Navarra, Comunidad Foral de",Navarra,2017,Víctimas mortales,29,"Subtotal Navarra, Comunidad Foral de",29,1.830
"Navarra, Comunidad Foral de",Navarra,2017,Heridos hospitalizados,124,"Subtotal Navarra, Comunidad Foral de",124,9.546
"Navarra, Comunidad Foral de",Navarra,2017,Total víctimas,1.185,"Subtotal Navarra, Comunidad Foral de",1.185,140.992
"Navarra, Comunidad Foral de",Navarra,2018,Nº de accidentes con víctimas,825,"Subtotal Navarra, Comunidad Foral de",825,102.299
"Navarra, Comunidad Foral de",Navarra,2018,Víctimas mortales,35,"Subtotal Navarra, Comunidad Foral de",35,1.806
"Navarra, Comunidad Foral de",Navarra,2018,Heridos hospitalizados,119,"Subtotal Navarra, Comunidad Foral de",119,8.935
"Navarra, Comunidad Foral de",Navarra,2018,Total víctimas,1.102,"Subtotal Navarra, Comunidad Foral de",1.102,140.415
"Navarra, Comunidad Foral de",Navarra,2019,Nº de accidentes con víctimas,789,"Subtotal Navarra, Comunidad Foral de",789,104.080
"Navarra, Comunidad Foral de",Navarra,2019,Víctimas mortales,31,"Subtotal Navarra, Comunidad Foral de",31,1.755
"Navarra, Comunidad Foral de",Navarra,2019,Heridos hospitalizados,122,"Subtotal Navarra, Comunidad Foral de",122,8.613
"Navarra, Comunidad Foral de",Navarra,2019,Total víctimas,1.014,"Subtotal Navarra, Comunidad Foral de",1.014,141.113
"Navarra, Comunidad Foral de",Navarra,2020,Nº de accidentes con víctimas,576,"Subtotal Navarra, Comunidad Foral de",576,72.959
"Navarra, Comunidad Foral de",Navarra,2020,Víctimas mortales,20,"Subtotal Navarra, Comunidad Foral de",20,1.370
"Navarra, Comunidad Foral de",Navarra,2020,Heridos hospitalizados,97,"Subtotal Navarra, Comunidad Foral de",97,6.681
"Navarra, Comunidad Foral de",Navarra,2020,Total víctimas,725,"Subtotal Navarra, Comunidad Foral de",725,95.932
"Navarra, Comunidad Foral de",Navarra,2021,Nº de accidentes con víctimas,880,"Subtotal Navarra, Comunidad Foral de",880,89.862
"Navarra, Comunidad Foral de",Navarra,2021,Víctimas mortales,28,"Subtotal Navarra, Comunidad Foral de",28,1.533
"Navarra, Comunidad Foral de",Navarra,2021,Heridos hospitalizados,114,"Subtotal Navarra, Comunidad Foral de",114,7.784
"Navarra, Comunidad Foral de",Navarra,2021,Total víctimas,1.139,"Subtotal Navarra, Comunidad Foral de",1.139,119.695
"Navarra, Comunidad Foral de",Navarra,2022,Nº de accidentes con víctimas,788,"Subtotal Navarra, Comunidad Foral de",788,97.916
"Navarra, Comunidad Foral de",Navarra,2022,Víctimas mortales,37,"Subtotal Navarra, Comunidad Foral de",37,1.746
"Navarra, Comunidad Foral de",Navarra,2022,Heridos hospitalizados,145,"Subtotal Navarra, Comunidad Foral de",145,8.502
"Navarra, Comunidad Foral de",Navarra,2022,Total víctimas,983,"Subtotal Navarra, Comunidad Foral de",983,129.576
País Vasco,Álava,2011,Nº de accidentes con víctimas,834,Subtotal País Vasco,4.645,83.027
País Vasco,Álava,2011,Víctimas mortales,13,Subtotal País Vasco,69,2.060
País Vasco,Álava,2011,Heridos hospitalizados,74,Subtotal País Vasco,438,11.347
País Vasco,Álava,2011,Total víctimas,1.118,Subtotal País Vasco,6.310,117.687
País Vasco,Álava,2012,Nº de accidentes con víctimas,910,Subtotal País Vasco,4.596,83.115
País Vasco,Álava,2012,Víctimas mortales,17,Subtotal País Vasco,68,1.903
País Vasco,Álava,2012,Heridos hospitalizados,75,Subtotal País Vasco,404,10.444
País Vasco,Álava,2012,Total víctimas,1.247,Subtotal País Vasco,6.246,117.793
País Vasco,Álava,2013,Nº de accidentes con víctimas,906,Subtotal País Vasco,4.551,89.519
País Vasco,Álava,2013,Víctimas mortales,17,Subtotal País Vasco,63,1.680
País Vasco,Álava,2013,Heridos hospitalizados,86,Subtotal País Vasco,428,10.086
País Vasco,Álava,2013,Total víctimas,1.216,Subtotal País Vasco,6.199,126.400
País Vasco,Álava,2014,Nº de accidentes con víctimas,918,Subtotal País Vasco,4.680,91.570
País Vasco,Álava,2014,Víctimas mortales,5,Subtotal País Vasco,36,1.688
País Vasco,Álava,2014,Heridos hospitalizados,80,Subtotal País Vasco,387,9.574
País Vasco,Álava,2014,Total víctimas,1.212,Subtotal País Vasco,6.262,128.320
País Vasco,Álava,2015,Nº de accidentes con víctimas,912,Subtotal País Vasco,4.550,97.756
País Vasco,Álava,2015,Víctimas mortales,10,Subtotal País Vasco,67,1.689
País Vasco,Álava,2015,Heridos hospitalizados,84,Subtotal País Vasco,391,9.495
País Vasco,Álava,2015,Total víctimas,1.150,Subtotal País Vasco,6.049,136.144
País Vasco,Álava,2016,Nº de accidentes con víctimas,1.006,Subtotal País Vasco,4.867,102.362
País Vasco,Álava,2016,Víctimas mortales,13,Subtotal País Vasco,56,1.810
País Vasco,Álava,2016,Heridos hospitalizados,63,Subtotal País Vasco,389,9.755
País Vasco,Álava,2016,Total víctimas,1.284,Subtotal País Vasco,6.425,142.200
País Vasco,Álava,2017,Nº de accidentes con víctimas,998,Subtotal País Vasco,4.723,102.233
País Vasco,Álava,2017,Víctimas mortales,11,Subtotal País Vasco,51,1.830
País Vasco,Álava,2017,Heridos hospitalizados,118,Subtotal País Vasco,452,9.546
País Vasco,Álava,2017,Total víctimas,1.314,Subtotal País Vasco,6.264,140.992
País Vasco,Álava,2018,Nº de accidentes con víctimas,1.044,Subtotal País Vasco,4.752,102.299
País Vasco,Álava,2018,Víctimas mortales,15,Subtotal País Vasco,49,1.806
País Vasco,Álava,2018,Heridos hospitalizados,106,Subtotal País Vasco,428,8.935
País Vasco,Álava,2018,Total víctimas,1.341,Subtotal País Vasco,6.200,140.415
País Vasco,Álava,2019,Nº de accidentes con víctimas,1.029,Subtotal País Vasco,4.852,104.080
País Vasco,Álava,2019,Víctimas mortales,16,Subtotal País Vasco,65,1.755
País Vasco,Álava,2019,Heridos hospitalizados,109,Subtotal País Vasco,429,8.613
País Vasco,Álava,2019,Total víctimas,1.324,Subtotal País Vasco,6.299,141.113
País Vasco,Álava,2020,Nº de accidentes con víctimas,849,Subtotal País Vasco,3.806,72.959
País Vasco,Álava,2020,Víctimas mortales,5,Subtotal País Vasco,42,1.370
País Vasco,Álava,2020,Heridos hospitalizados,101,Subtotal País Vasco,406,6.681
País Vasco,Álava,2020,Total víctimas,1.034,Subtotal País Vasco,4.828,95.932
País Vasco,Álava,2021,Nº de accidentes con víctimas,877,Subtotal País Vasco,4.459,89.862
País Vasco,Álava,2021,Víctimas mortales,13,Subtotal País Vasco,57,1.533
País Vasco,Álava,2021,Heridos hospitalizados,106,Subtotal País Vasco,441,7.784
País Vasco,Álava,2021,Total víctimas,1.140,Subtotal País Vasco,5.707,119.695
País Vasco,Álava,2022,Nº de accidentes con víctimas,839,Subtotal País Vasco,4.458,97.916
País Vasco,Álava,2022,Víctimas mortales,11,Subtotal País Vasco,55,1.746
País Vasco,Álava,2022,Heridos hospitalizados,135,Subtotal País Vasco,457,8.502
País Vasco,Álava,2022,Total víctimas,1.139,Subtotal País Vasco,5.780,129.576
País Vasco,Guipúzcoa,2011,Nº de accidentes con víctimas,1.735,Subtotal País Vasco,4.645,83.027
País Vasco,Guipúzcoa,2011,Víctimas mortales,28,Subtotal País Vasco,69,2.060
País Vasco,Guipúzcoa,2011,Heridos hospitalizados,177,Subtotal País Vasco,438,11.347
País Vasco,Guipúzcoa,2011,Total víctimas,2.228,Subtotal País Vasco,6.310,117.687
País Vasco,Guipúzcoa,2012,Nº de accidentes con víctimas,1.792,Subtotal País Vasco,4.596,83.115
País Vasco,Guipúzcoa,2012,Víctimas mortales,18,Subtotal País Vasco,68,1.903
País Vasco,Guipúzcoa,2012,Heridos hospitalizados,158,Subtotal País Vasco,404,10.444
País Vasco,Guipúzcoa,2012,Total víctimas,2.309,Subtotal País Vasco,6.246,117.793
País Vasco,Guipúzcoa,2013,Nº de accidentes con víctimas,1.765,Subtotal País Vasco,4.551,89.519
País Vasco,Guipúzcoa,2013,Víctimas mortales,24,Subtotal País Vasco,63,1.680
País Vasco,Guipúzcoa,2013,Heridos hospitalizados,174,Subtotal País Vasco,428,10.086
País Vasco,Guipúzcoa,2013,Total víctimas,2.267,Subtotal País Vasco,6.199,126.400
País Vasco,Guipúzcoa,2014,Nº de accidentes con víctimas,1.902,Subtotal País Vasco,4.680,91.570
País Vasco,Guipúzcoa,2014,Víctimas mortales,16,Subtotal País Vasco,36,1.688
País Vasco,Guipúzcoa,2014,Heridos hospitalizados,202,Subtotal País Vasco,387,9.574
País Vasco,Guipúzcoa,2014,Total víctimas,2.443,Subtotal País Vasco,6.262,128.320
País Vasco,Guipúzcoa,2015,Nº de accidentes con víctimas,1.754,Subtotal País Vasco,4.550,97.756
País Vasco,Guipúzcoa,2015,Víctimas mortales,38,Subtotal País Vasco,67,1.689
País Vasco,Guipúzcoa,2015,Heridos hospitalizados,199,Subtotal País Vasco,391,9.495
País Vasco,Guipúzcoa,2015,Total víctimas,2.209,Subtotal País Vasco,6.049,136.144
País Vasco,Guipúzcoa,2016,Nº de accidentes con víctimas,1.938,Subtotal País Vasco,4.867,102.362
País Vasco,Guipúzcoa,2016,Víctimas mortales,17,Subtotal País Vasco,56,1.810
País Vasco,Guipúzcoa,2016,Heridos hospitalizados,203,Subtotal País Vasco,389,9.755
País Vasco,Guipúzcoa,2016,Total víctimas,2.452,Subtotal País Vasco,6.425,142.200
País Vasco,Guipúzcoa,2017,Nº de accidentes con víctimas,1.723,Subtotal País Vasco,4.723,102.233
País Vasco,Guipúzcoa,2017,Víctimas mortales,27,Subtotal País Vasco,51,1.830
País Vasco,Guipúzcoa,2017,Heridos hospitalizados,186,Subtotal País Vasco,452,9.546
País Vasco,Guipúzcoa,2017,Total víctimas,2.194,Subtotal País Vasco,6.264,140.992
País Vasco,Guipúzcoa,2018,Nº de accidentes con víctimas,1.784,Subtotal País Vasco,4.752,102.299
País Vasco,Guipúzcoa,2018,Víctimas mortales,13,Subtotal País Vasco,49,1.806
País Vasco,Guipúzcoa,2018,Heridos hospitalizados,171,Subtotal País Vasco,428,8.935
País Vasco,Guipúzcoa,2018,Total víctimas,2.219,Subtotal País Vasco,6.200,140.415
País Vasco,Guipúzcoa,2019,Nº de accidentes con víctimas,1.799,Subtotal País Vasco,4.852,104.080
País Vasco,Guipúzcoa,2019,Víctimas mortales,23,Subtotal País Vasco,65,1.755
País Vasco,Guipúzcoa,2019,Heridos hospitalizados,173,Subtotal País Vasco,429,8.613
País Vasco,Guipúzcoa,2019,Total víctimas,2.266,Subtotal País Vasco,6.299,141.113
País Vasco,Guipúzcoa,2020,Nº de accidentes con víctimas,1.549,Subtotal País Vasco,3.806,72.959
País Vasco,Guipúzcoa,2020,Víctimas mortales,20,Subtotal País Vasco,42,1.370
País Vasco,Guipúzcoa,2020,Heridos hospitalizados,176,Subtotal País Vasco,406,6.681
País Vasco,Guipúzcoa,2020,Total víctimas,1.912,Subtotal País Vasco,4.828,95.932
País Vasco,Guipúzcoa,2021,Nº de accidentes con víctimas,1.720,Subtotal País Vasco,4.459,89.862
País Vasco,Guipúzcoa,2021,Víctimas mortales,22,Subtotal País Vasco,57,1.533
País Vasco,Guipúzcoa,2021,Heridos hospitalizados,175,Subtotal País Vasco,441,7.784
País Vasco,Guipúzcoa,2021,Total víctimas,2.138,Subtotal País Vasco,5.707,119.695
País Vasco,Guipúzcoa,2022,Nº de accidentes con víctimas,1.736,Subtotal País Vasco,4.458,97.916
País Vasco,Guipúzcoa,2022,Víctimas mortales,23,Subtotal País Vasco,55,1.746
País Vasco,Guipúzcoa,2022,Heridos hospitalizados,172,Subtotal País Vasco,457,8.502
País Vasco,Guipúzcoa,2022,Total víctimas,2.185,Subtotal País Vasco,5.780,129.576
País Vasco,Vizcaya,2011,Nº de accidentes con víctimas,2.076,Subtotal País Vasco,4.645,83.027
País Vasco,Vizcaya,2011,Víctimas mortales,28,Subtotal País Vasco,69,2.060
País Vasco,Vizcaya,2011,Heridos hospitalizados,187,Subtotal País Vasco,438,11.347
País Vasco,Vizcaya,2011,Total víctimas,2.964,Subtotal País Vasco,6.310,117.687
País Vasco,Vizcaya,2012,Nº de accidentes con víctimas,1.894,Subtotal País Vasco,4.596,83.115
País Vasco,Vizcaya,2012,Víctimas mortales,33,Subtotal País Vasco,68,1.903
País Vasco,Vizcaya,2012,Heridos hospitalizados,171,Subtotal País Vasco,404,10.444
País Vasco,Vizcaya,2012,Total víctimas,2.690,Subtotal País Vasco,6.246,117.793
País Vasco,Vizcaya,2013,Nº de accidentes con víctimas,1.880,Subtotal País Vasco,4.551,89.519
País Vasco,Vizcaya,2013,Víctimas mortales,22,Subtotal País Vasco,63,1.680
País Vasco,Vizcaya,2013,Heridos hospitalizados,168,Subtotal País Vasco,428,10.086
País Vasco,Vizcaya,2013,Total víctimas,2.716,Subtotal País Vasco,6.199,126.400
País Vasco,Vizcaya,2014,Nº de accidentes con víctimas,1.860,Subtotal País Vasco,4.680,91.570
País Vasco,Vizcaya,2014,Víctimas mortales,15,Subtotal País Vasco,36,1.688
País Vasco,Vizcaya,2014,Heridos hospitalizados,105,Subtotal País Vasco,387,9.574
País Vasco,Vizcaya,2014,Total víctimas,2.607,Subtotal País Vasco,6.262,128.320
País Vasco,Vizcaya,2015,Nº de accidentes con víctimas,1.884,Subtotal País Vasco,4.550,97.756
País Vasco,Vizcaya,2015,Víctimas mortales,19,Subtotal País Vasco,67,1.689
País Vasco,Vizcaya,2015,Heridos hospitalizados,108,Subtotal País Vasco,391,9.495
País Vasco,Vizcaya,2015,Total víctimas,2.690,Subtotal País Vasco,6.049,136.144
País Vasco,Vizcaya,2016,Nº de accidentes con víctimas,1.923,Subtotal País Vasco,4.867,102.362
País Vasco,Vizcaya,2016,Víctimas mortales,26,Subtotal País Vasco,56,1.810
País Vasco,Vizcaya,2016,Heridos hospitalizados,123,Subtotal País Vasco,389,9.755
País Vasco,Vizcaya,2016,Total víctimas,2.689,Subtotal País Vasco,6.425,142.200
País Vasco,Vizcaya,2017,Nº de accidentes con víctimas,2.002,Subtotal País Vasco,4.723,102.233
País Vasco,Vizcaya,2017,Víctimas mortales,13,Subtotal País Vasco,51,1.830
País Vasco,Vizcaya,2017,Heridos hospitalizados,148,Subtotal País Vasco,452,9.546
País Vasco,Vizcaya,2017,Total víctimas,2.756,Subtotal País Vasco,6.264,140.992
País Vasco,Vizcaya,2018,Nº de accidentes con víctimas,1.924,Subtotal País Vasco,4.752,102.299
País Vasco,Vizcaya,2018,Víctimas mortales,21,Subtotal País Vasco,49,1.806
País Vasco,Vizcaya,2018,Heridos hospitalizados,151,Subtotal País Vasco,428,8.935
País Vasco,Vizcaya,2018,Total víctimas,2.640,Subtotal País Vasco,6.200,140.415
País Vasco,Vizcaya,2019,Nº de accidentes con víctimas,2.024,Subtotal País Vasco,4.852,104.080
País Vasco,Vizcaya,2019,Víctimas mortales,26,Subtotal País Vasco,65,1.755
País Vasco,Vizcaya,2019,Heridos hospitalizados,147,Subtotal País Vasco,429,8.613
País Vasco,Vizcaya,2019,Total víctimas,2.709,Subtotal País Vasco,6.299,141.113
País Vasco,Vizcaya,2020,Nº de accidentes con víctimas,1.408,Subtotal País Vasco,3.806,72.959
País Vasco,Vizcaya,2020,Víctimas mortales,17,Subtotal País Vasco,42,1.370
País Vasco,Vizcaya,2020,Heridos hospitalizados,129,Subtotal País Vasco,406,6.681
País Vasco,Vizcaya,2020,Total víctimas,1.882,Subtotal País Vasco,4.828,95.932
País Vasco,Vizcaya,2021,Nº de accidentes con víctimas,1.862,Subtotal País Vasco,4.459,89.862
País Vasco,Vizcaya,2021,Víctimas mortales,22,Subtotal País Vasco,57,1.533
País Vasco,Vizcaya,2021,Heridos hospitalizados,160,Subtotal País Vasco,441,7.784
País Vasco,Vizcaya,2021,Total víctimas,2.429,Subtotal País Vasco,5.707,119.695
País Vasco,Vizcaya,2022,Nº de accidentes con víctimas,1.883,Subtotal País Vasco,4.458,97.916
País Vasco,Vizcaya,2022,Víctimas mortales,21,Subtotal País Vasco,55,1.746
País Vasco,Vizcaya,2022,Heridos hospitalizados,150,Subtotal País Vasco,457,8.502
País Vasco,Vizcaya,2022,Total víctimas,2.456,Subtotal País Vasco,5.780,129.576
"Rioja, La","Rioja, La",2011,Nº de accidentes con víctimas,651,"Subtotal Rioja, La",651,83.027
"Rioja, La","Rioja, La",2011,Víctimas mortales,22,"Subtotal Rioja, La",22,2.060
"Rioja, La","Rioja, La",2011,Heridos hospitalizados,75,"Subtotal Rioja, La",75,11.347
"Rioja, La","Rioja, La",2011,Total víctimas,919,"Subtotal Rioja, La",919,117.687
"Rioja, La","Rioja, La",2012,Nº de accidentes con víctimas,638,"Subtotal Rioja, La",638,83.115
"Rioja, La","Rioja, La",2012,Víctimas mortales,13,"Subtotal Rioja, La",13,1.903
"Rioja, La","Rioja, La",2012,Heridos hospitalizados,71,"Subtotal Rioja, La",71,10.444
"Rioja, La","Rioja, La",2012,Total víctimas,904,"Subtotal Rioja, La",904,117.793
"Rioja, La","Rioja, La",2013,Nº de accidentes con víctimas,655,"Subtotal Rioja, La",655,89.519
"Rioja, La","Rioja, La",2013,Víctimas mortales,16,"Subtotal Rioja, La",16,1.680
"Rioja, La","Rioja, La",2013,Heridos hospitalizados,69,"Subtotal Rioja, La",69,10.086
"Rioja, La","Rioja, La",2013,Total víctimas,931,"Subtotal Rioja, La",931,126.400
"Rioja, La","Rioja, La",2014,Nº de accidentes con víctimas,650,"Subtotal Rioja, La",650,91.570
"Rioja, La","Rioja, La",2014,Víctimas mortales,11,"Subtotal Rioja, La",11,1.688
